1,1200,Note_off_c,0,64,0
1,1260,Note_on_c,0,56,65
1,1260,Note_on_c,0,59,65
1,1260,Note_off_c,0,60,0
1,1260,Note_on_c,0,61,65
1,1260,Note_on_c,0,64,65
1,1260,Note_off_c,0,65,0
1,1260,Note_on_c,0,67,65
1,1320,Note_off_c,0,56,0
1,1320,Note_off_c,0,57,0
1,1320,Note_on_c,0,58,65
1,1320,Note_on_c,0,60,65
1,1320,Note_off_c,0,61,0
1,1320,Note_on_c,0,65,65
1,1320,Note_on_c,0,66,65
1,1380,Note_on_c,0,56,65
1,1380,Note_on_c,0,57,65
1,1380,Note_off_c,0,58,0
1,1380,Note_off_c,0,59,0
1,1380,Note_off_c,0,60,0
1,1380,Note_on_c,0,61,65
1,1380,Note_off_c,0,62,0
1,1380,Note_off_c,0,64,0
1,1380,Note_off_c,0,65,0
1,1380,Note_off_c,0,67,0
1,1440,Note_off_c,0,56,0
1,1440,Note_off_c,0,57,0
1,1440,Note_on_c,0,59,65
1,1440,Note_on_c,0,60,65
1,1500,Note_on_c,0,56,65
1,1500,Note_on_c,0,57,65
1,1500,Note_on_c,0,58,65
1,1500,Note_off_c,0,59,0
1,1500,Note_off_c,0,60,0
1,1500,Note_off_c,0,66,0
1,1500,Note_on_c,0,67,65
1,1560,Note_off_c,0,56,0
1,1560,Note_off_c,0,57,0
1,1560,Note_off_c,0,58,0
1,1560,Note_on_c,0,59,65
1,1560,Note_off_c,0,61,0
1,1560,Note_on_c,0,62,65
1,1560,Note_on_c,0,66,65
1,1560,Note_off_c,0,67,0
1,1620,Note_on_c,0,57,65
1,1620,Note_on_c,0,60,65
1,1620,Note_on_c,0,61,65
1,1620,Note_off_c,0,62,0
1,1620,Note_on_c,0,63,65
1,1620,Note_on_c,0,64,65
1,1620,Note_on_c,0,65,65
1,1680,Note_off_c,0,57,0
1,1680,Note_off_c,0,61,0
1,1680,Note_on_c,0,62,65
1,1680,Note_off_c,0,66,0
1,1680,Note_on_c,0,67,65
1,1740,Note_on_c,0,57,65
1,1740,Note_off_c,0,59,0
1,1740,Note_off_c,0,60,0
1,1740,Note_on_c,0,61,65
1,1740,Note_off_c,0,62,0
1,1740,Note_off_c,0,64,0
1,1740,Note_off_c,0,65,0
1,1740,Note_off_c,0,67,0
1,1800,Note_on_c,0,56,65
1,1800,Note_on_c,0,60,65
1,1800,Note_on_c,0,62,65
1,1860,Note_off_c,0,56,0
1,1860,Note_on_c,0,58,65
1,1860,Note_on_c,0,59,65
1,1860,Note_off_c,0,61,0
1,1860,Note_off_c,0,63,0
1,1920,Note_on_c,0,56,65
1,1920,Note_off_c,0,57,0
1,1920,Note_off_c,0,59,0
1,1920,Note_off_c,0,60,0
1,1920,Note_on_c,0,64,65
1,1920,Note_on_c,0,65,65
1,1920,Note_on_c,0,66,65
1,1980,Note_off_c,0,58,0
1,1980,Note_on_c,0,61,65
1,1980,Note_off_c,0,64,0
1,1980,Note_off_c,0,65,0
1,1980,Note_off_c,0,66,0
1,1980,Note_on_c,0,67,65
1,2040,Note_on_c,0,57,65
1,2040,Note_on_c,0,58,65
1,2040,Note_on_c,0,64,65
1,2040,Note_on_c,0,65,65
1,2040,Note_off_c,0,67,0
1,2100,Note_on_c,0,59,65
1,2100,Note_on_c,0,60,65
1,2100,Note_off_c,0,64,0
1,2100,Note_off_c,0,65,0
1,2160,Note_off_c,0,56,0
1,2160,Note_off_c,0,57,0
1,2160,Note_off_c,0,58,0
1,2160,Note_off_c,0,60,0
1,2160,Note_off_c,0,61,0
1,2160,Note_on_c,0,64,65
1,2160,Note_on_c,0,66,65
1,2160,Note_on_c,0,67,65
1,2220,Note_on_c,0,56,65
1,2220,Note_on_c,0,57,65
1,2220,Note_off_c,0,59,0
1,2220,Note_on_c,0,60,65
1,2220,Note_on_c,0,61,65
1,2220,Note_off_c,0,62,0
1,2220,Note_off_c,0,66,0
1,2220,Note_off_c,0,67,0
1,2280,Note_off_c,0,56,0
1,2280,Note_off_c,0,57,0
1,2280,Note_on_c,0,59,65
1,2280,Note_off_c,0,60,0
1,2280,Note_off_c,0,61,0
1,2280,Note_on_c,0,62,65
1,2280,Note_on_c,0,63,65
1,2280,Note_off_c,0,64,0
1,2340,Note_on_c,0,58,65
1,2340,Note_off_c,0,59,0
1,2340,Note_on_c,0,61,65
1,2340,Note_off_c,0,62,0
1,2340,Note_on_c,0,65,65
1,2340,Note_on_c,0,66,65
1,2400,Note_off_c,0,63,0
1,2400,Note_off_c,0,66,0
1,2400,Note_on_c,0,67,65
1,2460,Note_on_c,0,57,65
1,2460,Note_on_c,0,60,65
1,2460,Note_off_c,0,61,0
1,2460,Note_on_c,0,63,65
1,2460,Note_off_c,0,67,0
1,2520,Note_off_c,0,60,0
1,2520,Note_on_c,0,62,65
1,2520,Note_off_c,0,63,0
1,2520,Note_on_c,0,64,65
1,2580,Note_on_c,0,56,65
1,2580,Note_off_c,0,58,0
1,2580,Note_on_c,0,60,65
1,2580,Note_on_c,0,63,65
1,2580,Note_off_c,0,64,0
1,2640,Note_off_c,0,57,0
1,2640,Note_off_c,0,62,0
1,2640,Note_on_c,0,64,65
1,2640,Note_off_c,0,65,0
1,2640,Note_on_c,0,66,65
1,2640,Note_on_c,0,67,65
1,2700,Note_on_c,0,59,65
1,2700,Note_on_c,0,61,65
1,2700,Note_on_c,0,62,65
1,2700,Note_off_c,0,66,0
1,2700,Note_off_c,0,67,0
1,2760,Note_off_c,0,59,0
1,2760,Note_off_c,0,61,0
1,2760,Note_off_c,0,64,0
1,2760,Note_on_c,0,67,65
1,2820,Note_off_c,0,56,0
1,2820,Note_on_c,0,57,65
1,2820,Note_on_c,0,59,65
1,2820,Note_off_c,0,60,0
1,2820,Note_on_c,0,61,65
1,2820,Note_on_c,0,64,65
1,2820,Note_on_c,0,65,65
1,2820,Note_on_c,0,66,65
1,2880,Note_off_c,0,61,0
1,2880,Note_off_c,0,62,0
1,2880,Note_off_c,0,64,0
1,2940,Note_on_c,0,58,65
1,2940,Note_off_c,0,59,0
1,2940,Note_on_c,0,60,65
1,2940,Note_on_c,0,61,65
1,2940,Note_on_c,0,64,65
1,2940,Note_off_c,0,67,0
1,3000,Note_on_c,0,59,65
1,3000,Note_off_c,0,60,0
1,3000,Note_off_c,0,61,0
1,3000,Note_off_c,0,63,0
1,3000,Note_off_c,0,65,0
1,3000,Note_off_c,0,66,0
1,3000,Note_on_c,0,67,65
1,3060,Note_off_c,0,57,0
1,3060,Note_off_c,0,58,0
1,3060,Note_on_c,0,61,65
1,3060,Note_on_c,0,62,65
1,3060,Note_on_c,0,63,65
1,3060,Note_on_c,0,65,65
1,3060,Note_on_c,0,66,65
1,3060,Note_off_c,0,67,0
1,3120,Note_on_c,0,56,65
1,3120,Note_on_c,0,57,65
1,3120,Note_on_c,0,58,65
1,3120,Note_off_c,0,59,0
1,3120,Note_off_c,0,61,0
1,3120,Note_off_c,0,62,0
1,3120,Note_off_c,0,65,0
1,3120,Note_on_c,0,67,65
1,3180,Note_off_c,0,56,0
1,3180,Note_off_c,0,57,0
1,3180,Note_on_c,0,60,65
1,3180,Note_off_c,0,63,0
1,3180,Note_off_c,0,64,0
1,3180,Note_off_c,0,66,0
1,3180,Note_off_c,0,67,0
1,3240,Note_on_c,0,56,65
1,3240,Note_off_c,0,58,0
1,3240,Note_on_c,0,59,65
1,3240,Note_off_c,0,60,0
1,3240,Note_on_c,0,61,65
1,3240,Note_on_c,0,62,65
1,3240,Note_on_c,0,64,65
1,3240,Note_on_c,0,65,65
1,3240,Note_on_c,0,66,65
1,3240,Note_on_c,0,67,65
1,3300,Note_off_c,0,59,0
1,3300,Note_off_c,0,61,0
1,3300,Note_off_c,0,62,0
1,3300,Note_on_c,0,63,65
1,3300,Note_off_c,0,64,0
1,3300,Note_off_c,0,65,0
1,3300,Note_off_c,0,67,0
1,3360,Note_off_c,0,56,0
1,3360,Note_on_c,0,58,65
1,3360,Note_on_c,0,59,65
1,3360,Note_on_c,0,60,65
1,3360,Note_on_c,0,62,65
1,3360,Note_on_c,0,64,65
1,3360,Note_on_c,0,65,65
1,3360,Note_on_c,0,67,65
1,3420,Note_off_c,0,58,0
1,3420,Note_off_c,0,62,0
1,3420,Note_off_c,0,63,0
1,3480,Note_off_c,0,60,0
1,3480,Note_on_c,0,61,65
1,3480,Note_off_c,0,67,0
1,3540,Note_on_c,0,56,65
1,3540,Note_on_c,0,58,65
1,3540,Note_on_c,0,63,65
1,3540,Note_off_c,0,64,0
1,3540,Note_off_c,0,66,0
1,3540,Note_on_c,0,67,65
1,3600,Note_off_c,0,56,0
1,3600,Note_on_c,0,57,65
1,3600,Note_off_c,0,58,0
1,3600,Note_off_c,0,59,0
1,3600,Note_off_c,0,61,0
1,3600,Note_off_c,0,65,0
1,3600,Note_on_c,0,66,65
1,3660,Note_on_c,0,56,65
1,3660,Note_on_c,0,60,65
1,3660,Note_on_c,0,64,65
1,3660,Note_on_c,0,65,65
1,3720,Note_off_c,0,57,0
1,3720,Note_on_c,0,59,65
1,3720,Note_on_c,0,61,65
1,3720,Note_off_c,0,64,0
1,3720,Note_off_c,0,65,0
1,3720,Note_off_c,0,67,0
1,3780,Note_on_c,0,57,65
1,3780,Note_on_c,0,58,65
1,3780,Note_off_c,0,59,0
1,3780,Note_off_c,0,60,0
1,3780,Note_off_c,0,61,0
1,3780,Note_on_c,0,62,65
1,3780,Note_on_c,0,65,65
1,3840,Note_off_c,0,56,0
1,3840,Note_off_c,0,58,0
1,3840,Note_on_c,0,60,65
1,3840,Note_off_c,0,62,0
1,3840,Note_off_c,0,63,0
1,3840,Note_off_c,0,65,0
1,3840,Note_off_c,0,66,0
1,3900,Note_on_c,0,58,65
1,3900,Note_off_c,0,60,0
1,3900,Note_on_c,0,62,65
1,3900,Note_on_c,0,65,65
1,3900,Note_on_c,0,66,65
1,3960,Note_on_c,0,60,65
1,3960,Note_off_c,0,62,0
1,3960,Note_on_c,0,64,65
1,3960,Note_off_c,0,65,0
1,3960,Note_off_c,0,66,0
1,4020,Note_off_c,0,58,0
1,4020,Note_on_c,0,61,65
1,4020,Note_on_c,0,62,65
1,4020,Note_on_c,0,66,65
1,4020,Note_on_c,0,67,65
1,4080,Note_on_c,0,56,65
1,4080,Note_off_c,0,57,0
1,4080,Note_on_c,0,58,65
1,4080,Note_on_c,0,63,65
1,4080,Note_off_c,0,66,0
1,4080,Note_off_c,0,67,0
1,4140,Note_on_c,0,57,65
1,4140,Note_off_c,0,60,0
1,4140,Note_off_c,0,63,0
1,4140,Note_off_c,0,64,0
1,4140,Note_on_c,0,65,65
1,4140,Note_on_c,0,66,65
1,4200,Note_off_c,0,57,0
1,4200,Note_off_c,0,58,0
1,4200,Note_on_c,0,60,65
1,4260,Note_on_c,0,57,65
1,4260,Note_off_c,0,61,0
1,4260,Note_on_c,0,63,65
1,4260,Note_on_c,0,64,65
1,4260,Note_off_c,0,66,0
1,4260,Note_on_c,0,67,65
1,4320,Note_on_c,0,61,65
1,4320,Note_off_c,0,62,0
1,4320,Note_off_c,0,63,0
1,4320,Note_off_c,0,65,0
1,4380,Note_off_c,0,56,0
1,4380,Note_on_c,0,58,65
1,4380,Note_on_c,0,59,65
1,4380,Note_off_c,0,61,0
1,4380,Note_on_c,0,62,65
1,4380,Note_on_c,0,63,65
1,4380,Note_off_c,0,64,0
1,4380,Note_on_c,0,65,65
1,4380,Note_on_c,0,66,65
1,4380,Note_off_c,0,67,0
1,4440,Note_off_c,0,58,0
1,4440,Note_off_c,0,63,0
1,4440,Note_on_c,0,64,65
1,4440,Note_off_c,0,65,0
1,4500,Note_off_c,0,57,0
1,4500,Note_on_c,0,58,65
1,4500,Note_off_c,0,62,0
1,4500,Note_off_c,0,64,0
1,4500,Note_on_c,0,65,65
1,4500,Note_off_c,0,66,0
1,4560,Note_on_c,0,57,65
1,4560,Note_off_c,0,59,0
1,4560,Note_off_c,0,60,0
1,4560,Note_off_c,0,65,0
1,4620,Note_on_c,0,56,65
1,4620,Note_off_c,0,57,0
1,4620,Note_on_c,0,59,65
1,4620,Note_on_c,0,60,65
1,4620,Note_on_c,0,62,65
1,4620,Note_on_c,0,67,65
1,4680,Note_off_c,0,56,0
1,4680,Note_on_c,0,61,65
1,4680,Note_off_c,0,62,0
1,4680,Note_on_c,0,64,65
1,4680,Note_on_c,0,66,65
1,4740,Note_on_c,0,56,65
1,4740,Note_on_c,0,57,65
1,4740,Note_off_c,0,58,0
1,4740,Note_off_c,0,59,0
1,4740,Note_off_c,0,60,0
1,4740,Note_off_c,0,61,0
1,4740,Note_on_c,0,62,65
1,4740,Note_on_c,0,63,65
1,4740,Note_off_c,0,66,0
1,4740,Note_off_c,0,67,0
1,4800,Note_off_c,0,56,0
1,4800,Note_off_c,0,57,0
1,4800,Note_on_c,0,60,65
1,4800,Note_off_c,0,62,0
1,4800,Note_off_c,0,63,0
1,4800,Note_on_c,0,65,65
1,4800,Note_on_c,0,66,65
1,4800,Note_on_c,0,67,65
1,4860,Note_on_c,0,57,65
1,4860,Note_on_c,0,59,65
1,4860,Note_on_c,0,61,65
1,4860,Note_on_c,0,62,65
1,4860,Note_on_c,0,63,65
1,4860,Note_off_c,0,67,0
1,4920,Note_off_c,0,60,0
1,4920,Note_off_c,0,61,0
1,4920,Note_off_c,0,62,0
1,4920,Note_off_c,0,63,0
1,4920,Note_off_c,0,64,0
1,4980,Note_off_c,0,57,0
1,4980,Note_on_c,0,58,65
1,4980,Note_off_c,0,59,0
1,4980,Note_on_c,0,60,65
1,4980,Note_on_c,0,63,65
1,4980,Note_on_c,0,67,65
1,5040,Note_on_c,0,56,65
1,5040,Note_on_c,0,57,65
1,5040,Note_off_c,0,58,0
1,5040,Note_on_c,0,62,65
1,5040,Note_off_c,0,67,0
1,5100,Note_off_c,0,60,0
1,5100,Note_on_c,0,61,65
1,5100,Note_off_c,0,63,0
1,5160,Note_off_c,0,56,0
1,5160,Note_on_c,0,58,65
1,5160,Note_on_c,0,63,65
1,5220,Note_on_c,0,56,65
1,5220,Note_off_c,0,57,0
1,5220,Note_off_c,0,58,0
1,5220,Note_on_c,0,60,65
1,5220,Note_off_c,0,63,0
1,5220,Note_off_c,0,65,0
1,5220,Note_off_c,0,66,0
1,5220,Note_on_c,0,67,65
1,5280,Note_off_c,0,56,0
1,5280,Note_on_c,0,58,65
1,5280,Note_off_c,0,60,0
1,5280,Note_off_c,0,61,0
1,5280,Note_off_c,0,62,0
1,5280,Note_on_c,0,63,65
1,5280,Note_on_c,0,65,65
1,5280,Note_on_c,0,66,65
1,5280,Note_off_c,0,67,0
1,5340,Note_on_c,0,56,65
1,5340,Note_on_c,0,57,65
1,5340,Note_on_c,0,59,65
1,5340,Note_on_c,0,60,65
1,5340,Note_off_c,0,63,0
1,5340,Note_off_c,0,66,0
1,5340,Note_on_c,0,67,65
1,5400,Note_off_c,0,57,0
1,5400,Note_off_c,0,58,0
1,5400,Note_off_c,0,60,0
1,5400,Note_on_c,0,62,65
1,5400,Note_on_c,0,66,65
1,5400,Note_off_c,0,67,0
1,5460,Note_on_c,0,57,65
1,5460,Note_off_c,0,59,0
1,5460,Note_off_c,0,62,0
1,5460,Note_off_c,0,66,0
1,5520,Note_on_c,0,58,65
1,5520,Note_on_c,0,59,65
1,5520,Note_on_c,0,60,65
1,5520,Note_on_c,0,62,65
1,5520,Note_on_c,0,63,65
1,5520,Note_on_c,0,66,65
1,5580,Note_off_c,0,56,0
1,5580,Note_off_c,0,57,0
1,5580,Note_off_c,0,59,0
1,5580,Note_off_c,0,60,0
1,5580,Note_on_c,0,61,65
1,5580,Note_off_c,0,63,0
1,5580,Note_on_c,0,64,65
1,5580,Note_off_c,0,65,0
1,5580,Note_off_c,0,66,0
1,5640,Note_on_c,0,59,65
1,5640,Note_off_c,0,61,0
1,5640,Note_on_c,0,66,65
1,5700,Note_on_c,0,57,65
1,5700,Note_off_c,0,58,0
1,5700,Note_on_c,0,60,65
1,5700,Note_off_c,0,62,0
1,5700,Note_on_c,0,67,65
1,5760,Note_off_c,0,60,0
1,5760,Note_on_c,0,61,65
1,5760,Note_on_c,0,63,65
1,5760,Note_off_c,0,66,0
1,5760,Note_off_c,0,67,0
1,5820,Note_on_c,0,56,65
1,5820,Note_on_c,0,60,65
1,5820,Note_on_c,0,62,65
1,5820,Note_on_c,0,65,65
1,5880,Note_off_c,0,56,0
1,5880,Note_off_c,0,57,0
1,5880,Note_on_c,0,58,65
1,5880,Note_off_c,0,61,0
1,5880,Note_off_c,0,64,0
1,5880,Note_on_c,0,66,65
1,5940,Note_on_c,0,56,65
1,5940,Note_off_c,0,58,0
1,5940,Note_off_c,0,60,0
1,5940,Note_on_c,0,61,65
1,5940,Note_off_c,0,63,0
1,5940,Note_off_c,0,66,0
1,5940,Note_on_c,0,67,65
1,6000,Note_off_c,0,56,0
1,6000,Note_on_c,0,58,65
1,6000,Note_off_c,0,61,0
1,6000,Note_on_c,0,63,65
1,6000,Note_on_c,0,64,65
1,6000,Note_off_c,0,65,0
1,6000,Note_on_c,0,66,65
1,6000,Note_off_c,0,67,0
1,6060,Note_on_c,0,56,65
1,6060,Note_off_c,0,59,0
1,6060,Note_on_c,0,60,65
1,6060,Note_on_c,0,61,65
1,6060,Note_off_c,0,62,0
1,6060,Note_off_c,0,63,0
1,6060,Note_off_c,0,66,0
1,6060,Note_on_c,0,67,65
1,6120,Note_off_c,0,56,0
1,6120,Note_on_c,0,57,65
1,6120,Note_off_c,0,61,0
1,6120,Note_on_c,0,62,65
1,6120,Note_on_c,0,63,65
1,6120,Note_off_c,0,64,0
1,6120,Note_on_c,0,66,65
1,6120,Note_off_c,0,67,0
1,6180,Note_off_c,0,57,0
1,6180,Note_on_c,0,61,65
1,6180,Note_on_c,0,64,65
1,6180,Note_on_c,0,65,65
1,6180,Note_on_c,0,67,65
1,6240,Note_off_c,0,58,0
1,6240,Note_on_c,0,59,65
1,6240,Note_off_c,0,61,0
1,6240,Note_off_c,0,62,0
1,6240,Note_off_c,0,65,0
1,6240,Note_off_c,0,66,0
1,6300,Note_on_c,0,57,65
1,6300,Note_on_c,0,58,65
1,6300,Note_off_c,0,59,0
1,6300,Note_on_c,0,65,65
1,6300,Note_on_c,0,66,65
1,6300,Note_off_c,0,67,0
1,6360,Note_on_c,0,56,65
1,6360,Note_on_c,0,59,65
1,6360,Note_off_c,0,60,0
1,6360,Note_on_c,0,61,65
1,6360,Note_off_c,0,63,0
1,6360,Note_off_c,0,64,0
1,6360,Note_off_c,0,66,0
1,6420,Note_on_c,0,62,65
1,6420,Note_on_c,0,63,65
1,6420,Note_on_c,0,64,65
1,6420,Note_on_c,0,67,65
1,6480,Note_off_c,0,56,0
1,6480,Note_off_c,0,57,0
1,6480,Note_off_c,0,58,0
1,6480,Note_off_c,0,59,0
1,6480,Note_off_c,0,62,0
1,6480,Note_off_c,0,67,0
1,6540,Note_on_c,0,56,65
1,6540,Note_on_c,0,58,65
1,6540,Note_on_c,0,59,65
1,6540,Note_on_c,0,60,65
1,6540,Note_off_c,0,61,0
1,6540,Note_on_c,0,62,65
1,6600,Note_off_c,0,56,0
1,6600,Note_off_c,0,59,0
1,6600,Note_off_c,0,60,0
1,6600,Note_on_c,0,61,65
1,6600,Note_off_c,0,62,0
1,6600,Note_off_c,0,64,0
1,6600,Note_on_c,0,66,65
1,6600,Note_on_c,0,67,65
1,6660,Note_off_c,0,58,0
1,6660,Note_on_c,0,60,65
1,6660,Note_on_c,0,62,65
1,6660,Note_off_c,0,63,0
1,6660,Note_off_c,0,66,0
1,6660,Note_off_c,0,67,0
1,6720,Note_on_c,0,57,65
1,6720,Note_on_c,0,58,65
1,6720,Note_on_c,0,59,65
1,6720,Note_off_c,0,60,0
1,6720,Note_off_c,0,61,0
1,6720,Note_on_c,0,64,65
1,6720,Note_off_c,0,65,0
1,6780,Note_on_c,0,56,65
1,6780,Note_off_c,0,59,0
1,6780,Note_on_c,0,60,65
1,6780,Note_off_c,0,62,0
1,6780,Note_on_c,0,65,65
1,6780,Note_on_c,0,66,65
1,6840,Note_off_c,0,56,0
1,6840,Note_off_c,0,60,0
1,6840,Note_on_c,0,62,65
1,6840,Note_off_c,0,64,0
1,6900,Note_on_c,0,56,65
1,6900,Note_off_c,0,57,0
1,6900,Note_off_c,0,58,0
1,6900,Note_on_c,0,59,65
1,6900,Note_on_c,0,60,65
1,6900,Note_on_c,0,63,65
1,6900,Note_off_c,0,66,0
1,6900,Note_on_c,0,67,65
1,6960,Note_off_c,0,56,0
1,6960,Note_on_c,0,57,65
1,6960,Note_off_c,0,59,0
1,6960,Note_off_c,0,60,0
1,6960,Note_on_c,0,61,65
1,6960,Note_off_c,0,62,0
1,6960,Note_off_c,0,65,0
1,7020,Note_on_c,0,56,65
1,7020,Note_off_c,0,57,0
1,7020,Note_on_c,0,58,65
1,7020,Note_on_c,0,59,65
1,7020,Note_off_c,0,61,0
1,7020,Note_on_c,0,62,65
1,7020,Note_on_c,0,64,65
1,7020,Note_on_c,0,65,65
1,7020,Note_off_c,0,67,0
1,7080,Note_on_c,0,57,65
1,7080,Note_on_c,0,61,65
1,7080,Note_off_c,0,62,0
1,7080,Note_off_c,0,63,0
1,7080,Note_off_c,0,64,0
1,7080,Note_off_c,0,65,0
1,7080,Note_on_c,0,67,65
1,7140,Note_off_c,0,57,0
1,7140,Note_off_c,0,59,0
1,7140,Note_on_c,0,60,65
1,7140,Note_off_c,0,67,0
1,7200,Note_off_c,0,58,0
1,7200,Note_on_c,0,59,65
1,7200,Note_on_c,0,62,65
1,7200,Note_on_c,0,63,65
1,7200,Note_on_c,0,64,65
1,7260,Note_off_c,0,56,0
1,7260,Note_on_c,0,57,65
1,7260,Note_on_c,0,58,65
1,7260,Note_off_c,0,61,0
1,7260,Note_off_c,0,62,0
1,7260,Note_off_c,0,63,0
1,7260,Note_off_c,0,64,0
1,7260,Note_on_c,0,65,65
1,7260,Note_on_c,0,66,65
1,7320,Note_off_c,0,57,0
1,7320,Note_off_c,0,58,0
1,7320,Note_off_c,0,59,0
1,7320,Note_off_c,0,60,0
1,7320,Note_on_c,0,62,65
1,7320,Note_on_c,0,63,65
1,7320,Note_off_c,0,66,0
1,7320,Note_on_c,0,67,65
1,7380,Note_on_c,0,56,65
1,7380,Note_on_c,0,59,65
1,7380,Note_on_c,0,60,65
1,7380,Note_on_c,0,61,65
1,7380,Note_off_c,0,62,0
1,7380,Note_off_c,0,63,0
1,7380,Note_on_c,0,66,65
1,7440,Note_off_c,0,56,0
1,7440,Note_off_c,0,59,0
1,7440,Note_off_c,0,61,0
1,7440,Note_off_c,0,65,0
1,7500,Note_on_c,0,56,65
1,7500,Note_on_c,0,59,65
1,7500,Note_off_c,0,60,0
1,7500,Note_on_c,0,63,65
1,7500,Note_on_c,0,64,65
1,7500,Note_off_c,0,66,0
